"timestamp","checkedIMEI","key"
"2014-1-20 11:02:45",911234851888324,5188007
"2014-1-20 14:37:13",35809851078105,5188008
"2014-1-20 19:52:28",357265045374723,5188009
"2014-1-21 16:24:35",356631058063373,5188011
"2014-1-21 19:22:36",358342050698632,5188012
"2014-1-21 20:17:34",352890051336020,5188013
"2014-1-22 12:40:21",862704021121409,5188014
"2014-1-22 15:09:29",862704021121409,5188016
"2014-1-23 14:10:33",352774051984981,5188017
"2014-1-23 12:07:23",358492050191169,5188018
"2014-1-24 11:10:53",910045003497124,5188019
"2014-1-18 20:08:36",353854052089532,5198002
"2014-1-19 11:49:21",357089057568489,5198003
"2014-1-19 21:15:21",356899050837082,5198004
"2014-1-20 12:19:58",911311550779267,5198005
"2014-1-20 11:46:36",356632056689110,5198006
"2014-1-20 13:29:47",911310451204672,5198008
"2014-1-20 19:53:20",357265045374723,5198009
"2014-1-21 13:22:57",357091054559958,5198011
"2014-1-22 11:56:34",357297057355019,5198012
"2014-1-22 12:19:59",354905055992038,5198013
"2014-1-22 15:35:27",358095052436431,5198015
"2014-1-22 17:24:02",911305400473220,5198016
"2014-1-23 10:26:26",354905055992038,5198018
"2014-1-23 10:28:17",354905055992038,5198019
"2014-1-18 19:28:05",911234851888324,5208001
"2014-1-19 12:19:31",352023044439970,5208004
"2014-1-19 12:34:24",358302053588115,5208005
"2014-1-19 12:16:08",356632056689110,5208006
"2014-1-20 15:20:39",911306750136524,5208007
"2014-1-20 15:42:11",356489054957506,5208008
"2014-1-18 20:00:39",353854052089532,5218001
"2014-1-18 20:08:36",353854052089532,5218002
"2014-1-18 20:59:38",357899059066609,5218003
"2014-1-19 10:04:31",355884056975897,5218004
"2014-1-19 16:54:31",911313350261488,5218005
"2014-1-19 16:54:31",911313350261488,5218006
"2014-1-19 21:07:10",355994055787811,5218007
"2014-1-20 09:44:44",35385452089532,5218008
"2014-1-20 12:58:41",911310451204672,5218009
"2014-1-20 19:52:28",357265045374723,5218010
"2014-1-19 10:23:28",356632056689110,5228003
"2014-1-19 16:24:06",911313350261488,5228004
"2014-1-20 16:43:42",351869052963512,5228007
"2014-1-21 15:07:49",353743051295184,5228008
"2014-1-21 20:49:56",13414000447787,5228009
"2014-1-22 15:38:55",358303054855818,5228011
"2014-1-23 10:12:41",911305400473220,5228012
"2014-1-18 20:08:05",353854052089532,5238001
"2014-1-18 20:10:31",353854052089532,5238002
"2014-1-19 10:54:05",911154150089541,5238003
"2014-1-20 11:46:36",356631056689112,5238005
"2014-1-20 19:33:53",355056056431540,5238007
"2014-1-20 19:48:51",13664000072262,5238008
"2014-1-21 00:26:16",911211850414880,5238009
"2014-1-21 20:27:28",357089057568489,5238010
"2014-1-21 23:40:12",358302054855810,5238013
"2014-1-22 01:18:49",356996043052090,5238014
"2014-1-22 11:19:27",911310451204672,5238015
"2014-1-22 17:16:23",911305400473220,5238016
"2014-1-22 22:23:03",358260035226073,5238017
"2014-1-23 23:52:57",359462045705364,5238019
"2014-1-24 15:35:54",353567053228624,5238020
"2014-1-24 17:55:35",352009042482781,5238021
"2014-1-24 22:37:51",355910054160719,5238022
"2014-1-25 14:04:26",357642050115714,5238024
"2014-1-25 17:34:44",357642050115714,5238025
"2014-1-25 20:52:48",353743051030292,5238026
"2014-1-26 08:59:52",910536004574515,5238027
"2014-1-19 12:16:08",356632056689110,5248003
"2014-1-18 23:55:52",911240903366870,5248004
"2014-1-19 16:27:10",359590048779273,5248005
"2014-1-19 19:41:45",357297057452196,5248007
"2014-1-19 21:57:54",911334750482235,5248009
"2014-1-21 12:27:45",355449050079433,5248010
"2014-1-22 09:42:42",860522028771568,5248011
"2014-1-23 22:35:45",354897057956113,5248012
"2014-1-25 08:58:14",357642050115714,5248014
"2014-1-25 16:49:54",910536004574515,5248015
"2014-1-25 21:10:34",357642050115714,5248016
"2014-1-26 04:38:34",911304251198358,5248017
"2014-1-26 11:25:54",358467041758680,5248018
"2014-1-18 20:59:52",357089057568489,5258001
"2014-1-18 20:59:38",357899059066609,5258002
"2014-1-19 12:32:01",354958057739733,5258003
"2014-1-19 12:16:08",356632056689110,5258004
"2014-1-19 23:03:30",356605054339045,5258005
"2014-1-20 19:48:51",13664000072262,5258006
"2014-1-21 01:05:37",354655052280297,5258007
"2014-1-21 11:33:15",353743054216633,5258009
"2014-1-21 14:09:03",357168050750714,5258010
"2014-1-21 16:15:16",357376051485798,5258012
"2014-1-22 12:49:15",359330044924874,5258014
"2014-1-22 13:15:57",13630002502804,5258016
"2014-1-22 23:35:45",352762056231649,5258017
"2014-1-23 14:10:33",355415050828418,5258018
"2014-1-24 00:19:37",990002733599524,5258020
"2014-1-24 14:24:59",352384058228836,5258021
"2014-1-25 17:47:45",911306903463999,5258024
"2014-1-26 08:56:57",910536004574515,5258025
"2014-1-26 15:35:51",910536004574515,5258026
"2014-1-18 20:59:38",357899059066609,5268001
"2014-1-19 12:16:08",356632056689110,5268002
"2014-1-19 12:16:08",356632056689110,5268003
"2014-1-19 11:25:06",13661002090268,5268004
"2014-1-19 21:14:24",352762056231649,5268005
"2014-1-21 11:44:50",355902058122704,5268008
"2014-1-21 17:32:18",352762056231649,5268011
"2014-1-22 15:09:29",862704021121409,5268012
"2014-1-23 08:36:45",35497057956113,5268013
"2014-1-23 11:56:51",356489053490079,5268014
"2014-1-23 22:35:45",354897057956113,5268015
"2014-1-24 09:35:11",354098052002470,5268016
"2014-1-24 22:12:18",352762056231649,5268018
"2014-1-24 22:42:44",358690056898857,5268019
"2014-1-25 08:24:27",911310451419635,5268020
"2014-1-25 18:18:23",358096052480007,5268021
"2014-1-25 23:39:56",355886057824377,5268022
"2014-1-20 11:21:06",357963051222931,5278002
"2014-1-20 11:46:36",356632056689110,5278003
"2014-1-20 14:41:00",357091054559958,5278004
"2014-1-20 22:43:23",354905055992038,5278005
"2014-1-21 14:04:30",911311550779267,5278006
"2014-1-1  0:03:52 ",359093050170788,5278007
"2014-1-21 16:22:04",356631058063373,5278008
"2014-1-22 12:52:10",356489053657685,5278010
"2014-1-23 08:36:45",354897057956113,5278011
"2014-1-23 08:51:59",354897054630778,5278012
"2014-1-23 16:47:05",356347051815350,5278013
"2014-1-23 22:35:45",354897057956113,5278014
"2014-1-24 19:29:10",354390050172672,5278015
"2014-1-25 08:24:27",911310451419635,5278016
"2014-1-25 08:59:59",357642050115714,5278017
"2014-1-25 15:10:48",357642050115714,5278018
"2014-1-18 23:19:30",357909041538829,5288001
"2014-1-19 10:54:05",911154150089558,5288003
"2014-1-19 10:54:05",911154150089541,5288004
"2014-1-19 12:16:08",356632056689110,5288005
"2014-1-19 12:16:08",356632056689110,5288006
"2014-1-20 17:14:16",356637055621410,5288008
"2014-1-21 20:27:00",357089057568489,5288010
"2014-1-22 01:18:49",358303054855818,5288011
"2014-1-22 12:19:59",354905055992038,5288012
"2014-1-22 16:28:27",352668044225256,5288013
"2014-1-22 18:01:02",12650008318345,5288014
"2014-1-23 14:14:27",353743052704242,5288015
"2014-1-23 08:51:00",354897057956113,5288016
"2014-1-24 17:13:41",353743050167350,5288017
"2014-1-24 18:18:12",355910054160719,5288018
"2014-1-25 04:56:33",35483305730615,5288019
"2014-1-25 14:08:27",356297059564213,5288020
"2014-1-25 21:27:08",910536004574515,5288021
"2014-1-26 15:35:51",910536004574515,5288024
"2014-1-19 08:19:18",911308600027754,5298001
"2014-1-19 12:16:08",356632056689110,5298002
"2014-1-19 13:42:37",359144046076850,5298003
"2014-1-20 08:29:57",353770044531094,5298004
"2014-1-20 12:42:32",354317055088223,5298005
"2014-1-20 15:42:44",911226500049613,5298006
"2014-1-21 16:26:42",356631058063373,5298007
"2014-1-21 18:21:38",352762056231649,5298008
"2014-1-21 22:07:35",356631058063373,5298009
"2014-1-21 22:07:35",356631058063373,5298010
"2014-1-23 13:36:48",911306750136524,5298013
"2014-1-23 12:07:23",358492050742797,5298014
"2014-1-23 23:52:57",359462045705634,5298015
"2014-1-25 04:56:33",35483305730615,5298016
"2014-1-25 11:52:49",911331650636589,5298018
"2014-1-25 18:16:04",358096052480007,5298019
"2014-1-25 20:47:48",910536004574515,5298020
"2014-1-26 08:59:52",910536004574515,5298022
"2014-1-26 13:23:52",910536004574515,5298023
"2014-1-19 11:07:54",911154150089541,5308001
"2014-1-19 11:49:21",357089057568489,5308002
"2014-1-19 19:41:45",35729705745196,5308004
"2014-1-19 21:28:01",358096052584410,5308005
"2014-1-20 12:40:25",357758046885648,5308006
"2014-1-20 16:10:08",352384051373282,5308007
"2014-1-21 11:12:16",358095052436431,5308008
"2014-1-22 01:18:49",358302054855810,5308010
"2014-1-22 12:49:15",359330044924874,5308011
"2014-1-22 22:16:44",911234851888324,5308012
"2014-1-23 16:47:05",356347051815350,5308013
"2014-1-23 22:34:51",354897057956113,5308015
"2014-1-24 02:01:27",354390050172672,5308016
"2014-1-24 18:19:43",355910054160719,5308017
"2014-1-24 22:37:51",355910054160719,5308018
"2014-1-25 02:09:51",356489053657685,5308019
"2014-1-25 10:12:56",911316200076659,5308020
"2014-1-26 14:34:50",910536004574515,5308022
"2014-1-20 11:06:54",911311550779267,5318002
"2014-1-20 11:46:36",356632056689110,5318003
"2014-1-20 12:45:00",351816059846240,5318004
"2014-1-20 12:42:32",354317055088223,5318005
"2014-1-20 12:59:39",356715050759680,5318006
"2014-1-21 16:23:49",356631058063373,5318007
"2014-1-22 13:30:46",359330044924874,5318008
"2014-1-22 13:37:55",911305400473220,5318009
"2014-1-22 22:01:02",354897057956113,5318010
"2014-1-24 02:06:20",354390050172672,5318011
"2014-1-24 13:46:12",355698051732032,5318012
"2014-1-25 19:32:40",357011044680649,5318013
"2014-1-26 08:47:53",911310451429733,5318015
"2014-1-26 15:35:51",910536004574515,5318016
"2014-1-21 16:26:42",356631058063373,5328003
"2014-1-21 16:04:17",13631005228249,5338001
"2014-1-22 18:21:34",911254651197627,5338003
"2014-1-23 10:07:19",352762050200111,5338005
"2014-1-23 04:17:51",358753056539762,5338006
"2014-1-23 17:44:56",352762056231649,5338007
"2014-1-24 17:55:35",352009042482781,5338009
"2014-1-25 13:20:49",355162051764529,5338010
"2014-1-25 20:10:34",357642050115714,5338011
"2014-1-25 21:47:05",35764205115714,5338012
"2014-1-31 19:38:58",358870054249812,5338014
"2014-1-31 21:42:13",356575051219948,5338015
"2014-2-04 14:26:32",359037046573662,5338017
"2014-1-22 13:37:55",911305400473220,5348001
"2014-1-22 15:38:55",358302054855810,5348002
"2014-1-22 17:16:23",911305400473220,5348003
"2014-1-22 17:30:32",352762056231649,5348004
"2014-1-23 08:51:00",354897057956113,5348005
"2014-1-24 11:47:16",353743051180915,5348006
"2014-1-26 12:11:45",911304251198358,5348008
"2014-2-04 20:35:38",356937050901332,5348009
"2014-2-05 02:03:27",355884051886347,5348010
"2014-2-05 19:23:49",862541026513200,5348011
"2014-1-31 12:50:03",356261054222201,5348012
"2014-2-06 15:17:05",355666058268383,5348013
"2014-2-06 16:55:33",863057024146512,5348014
"2014-2-07 13:33:08",354098052433980,5348015
"2014-2-07 14:13:09",358490049783724,5348016
"2014-2-07 07:30:18",356788044849511,5348018
"2014-2-08 07:17:22",354098052433980,5348019
"2014-2-08 14:10:15",860485028451740,5348020
"2014-2-10 10:46:40",911350451114232,5348023
"2014-2-10 10:56:34",356150052546770,5348024
"2014-2-10 20:23:13",911303850114360,5348026
"2014-2-10 20:41:51",355310043504905,5348027
"2014-2-1  4:08:07 ",353784043891912,5348028
"2014-2-11 15:40:32",13554005148342,5348029
"2014-2-11 20:31:09",911303850114360,5348031
"2014-1-24 10:36:31",359632050175923,5358001
"2014-1-25 02:08:02",356489053657685,5358002
"2014-1-25 17:47:45",911306903463999,5358003
"2014-1-25 23:39:56",355886057824370,5358004
"2014-1-26 08:47:53",911310451419635,5358005
"2014-1-26 12:52:57",910536004574515,5358006
"2014-1-24 12:57:13",352985050562293,5368001
"2014-1-24 12:57:13",352985050562293,5378001
"2014-1-25 14:53:26",911310451419635,5388001
"2014-2-08 04:16:14",355666058268383,5388002
"2014-2-12 11:53:03",356489053386335,5388005
"2014-1-25 14:53:26",911310451419635,5398001
"2014-2-11 21:56:27",359710053332533,5398002
"2014-2-12 10:54:54",356489053386335,5398003
"2014-2-12 11:53:03",356489053386335,5398004
"2014-1-25 16:49:54",910536004574515,5408001
"2014-1-26 10:44:10",357642050115714,5408004
"2014-1-25 14:08:27",356297059564213,5418001
"2014-1-25 21:47:05",357642050115714,5418003
"2014-1-26 04:21:54",911304251198358,5428001
"2014-2-08 00:36:27",354098052433980,5428002
"2014-2-08 04:16:14",35666058268383,5428003
"2014-2-12 12:27:42",356150055431509,5428005
"2014-2-12 18:54:04",911328103494368,5428007
"2014-2-12 19:39:42",911234950074867,5428008
"2014-1-26 16:49:16",35891305518636,5438001
"2014-1-29 11:33:21",353743051030292,5438008
"2014-1-26 18:34:43",358268053135480,5448002
"2014-1-26 18:37:47",352795058599795,5448003
"2014-1-26 18:48:35",352795058599795,5448004
"2014-1-26 21:25:10",355136053501121,5448005
"2014-1-26 17:36:21",910536004574515,5458001
"2014-1-27 08:43:23",911154150089541,5458004
"2014-1-27 09:06:43",911154150089541,5458005
"2014-1-27 13:07:44",35891305518636,5458006
"2014-1-28 21:14:38",911328850093363,5458008
"2014-1-29 22:34:17",35584055277865,5458009
"2014-1-26 18:16:37",910536004574515,5468001
"2014-1-27 08:32:23",358268053135480,5468002
"2014-1-27 13:28:33",359462046252911,5468003
"2014-1-27 22:17:45",358995052475026,5468004
"2014-1-28 14:00:34",353743051030292,5468005
"2014-1-28 16:05:03",354855021232920,5468007
"2014-1-28 17:28:29",354905055992038,5468009
"2014-1-29 08:52:36",1361005228249,5468011
"2014-1-29 18:40:48",359359055579301,5468012
"2014-1-27 08:39:47",911154150089541,5478002
"2014-1-27 13:28:33",359462046252911,5478003
"2014-1-27 20:13:46",353275057545189,5478005
"2014-1-28 18:43:55",356605052948128,5478006
"2014-1-28 19:24:08",357084040226444,5478007
"2014-1-28 19:24:08",357084040226444,5478008
"2014-1-29 07:29:57",357729057961099,5478009
"2014-1-29 00:25:19",357642050115714,5478010
"2014-1-26 18:53:18",352795058599795,5488001
"2014-1-27 16:16:19",358021057937538,5488002
"2014-1-28 14:40:37",355162051764529,5488003
"2014-1-28 16:06:15",353164053156219,5488004
"2014-1-28 18:05:48",356534059834208,5488005
"2014-1-28 12:59:02",13063001739195,5488006
"2014-1-29 22:34:17",355884055277865,5488009
"2014-1-26 19:11:23",358268053135480,5498001
"2014-1-26 20:07:14",911313900316436,5498002
"2014-1-26 15:33:17",354984052217087,5498003
"2014-1-27 13:07:44",35891305518638,5498004
"2014-1-27 13:28:33",911326754331194,5498005
"2014-1-28 15:37:40",911123201148770,5498006
"2014-1-29 00:27:54",910536004574515,5498007
"2014-1-28 23:10:03",357194040859142,5498009
"2014-1-29 16:48:43",358095052436431,5498010
"2014-1-29 01:06:45",355810051346982,5498012
"2014-1-27 13:07:44",35891305518655,5508002
"2014-1-27 14:07:31",357642050115714,5508003
"2014-1-28 15:37:40",911123201148762,5508004
"2014-1-28 19:51:18",910536004574515,5508006
"2014-1-28 20:27:41",357146053061743,5508007
"2014-1-26 20:45:44",356534054045883,5518001
"2014-1-27 08:44:05",911154150089541,5518002
"2014-1-27 09:52:38",357642050115714,5518003
"2014-1-27 14:07:31",357642050115714,5518005
"2014-1-27 19:53:20",13331006408979,5518006
"2014-1-28 11:04:23",353275057545189,5518007
"2014-1-29 11:21:01",356150054897874,5518009
"2014-1-26 18:16:05",353627054745370,5528001
"2014-1-27 09:52:38",357642050115714,5528002
"2014-1-27 17:27:14",357642050115714,5528003
"2014-1-27 22:11:04",358096052584410,5528004
"2014-1-27 23:32:03",911310451429733,5528005
"2014-1-28 15:37:40",911123201148762,5528006
"2014-1-28 15:39:22",911123201148770,5528007
"2014-1-28 16:28:09",352890052600291,5528008
"2014-1-28 18:05:48",356534059834208,5528009
"2014-1-29 00:27:54",910536004574515,5528010
"2014-1-28 23:10:03",357194040859142,5528011
"2014-1-27 08:39:47",911154150089541,5538002
"2014-1-27 14:07:31",3576420150115710,5538004
"2014-1-28 14:40:15",35558050502457,5538005
"2014-1-28 16:05:03",354855021232920,5538006
"2014-1-28 21:07:22",357642050115714,5538008
"2014-1-29 00:25:19",357642050115714,5538009
"2014-1-29 00:27:54",910536004574515,5538010
"2014-1-29 01:44:13",358870054249812,5538011
"2014-1-29 16:39:06",357413041496286,5538013
"2014-1-27 01:56:04",867122017741145,5548001
"2014-1-28 17:28:29",354905055992038000,5548004
"2014-1-29 13:47:07",358870054249812,5548006
"2014-1-27 09:06:43",911154150089541,5558001
"2014-1-27 15:15:48",357641050115714,5558002
"2014-1-27 17:51:20",358091042462736,5558003
"2014-1-27 22:11:04",358096052584410,5558004
"2014-1-28 11:05:02",353275057545189,5558005
"2014-1-28 16:28:26",353164053156219,5558006
"2014-1-28 17:46:08",359359055579301,5558008
"2014-1-28 18:08:49",911314101624784,5558009
"2014-1-28 20:03:32",358021057937538,5558010
"2014-1-29 21:16:48",355674053887595,5558011
"2014-2-04 20:16:11",357084040226444,5558013
"2014-2-04 21:30:38",358337054526821,5558014
"2014-2-05 02:07:26",356575051219948,5558015
"2014-2-04 20:11:22",990003457240022,5558016
"2014-1-31 12:50:03",356261054222201,5558019
"2014-2-06 19:42:24",357541050548058,5558020
"2014-2-08 08:04:28",352306053337924,5558022
"2014-2-08 20:02:44",356631051558072,5558023
"2014-2-08 21:59:55",35954847933960,5558024
"2014-2-08 22:07:04",352265059371990,5558025
"2014-2-08 22:50:42",355296050533079,5558026
"2014-2-10 10:36:41",356631050793787,5558027
"2014-2-10 19:30:54",354098052433980,5558028
"2014-2-10 20:02:23",355558053651558,5558029
"2014-2-10 23:58:44",355886056939625,5558030
"2014-2-10 23:58:44",355886056939625,5558031
"2014-2-11 19:10:33",357089058275605,5558033
"2014-1-27 12:25:53",911227402411513,5568001
"2014-1-27 12:38:53",359462046252911,5568002
"2014-1-27 13:28:33",911326754331194,5568003
"2014-1-27 21:10:41",357642050115714,5568004
"2014-1-27 23:32:03",911310451419635,5568005
"2014-1-27 15:15:48",357642050115714,5578001
"2014-1-27 17:51:20",358091042462736,5578003
"2014-1-27 15:54:44",358188056857973,5578004
"2014-1-28 14:40:15",355558050502457,5578005
"2014-1-29 02:29:24",358302056097981,5578006
"2014-1-29 08:52:36",13631005228249,5578007
"2014-1-29 11:14:54",359495050430460,5578008
"2014-1-27 17:27:14",357642050115814,5588001
"2014-1-27 17:03:07",355880050825872,5588002
"2014-1-28 08:33:42",357642050115714,5588003
"2014-1-28 08:56:31",353020050662155,5588004
"2014-1-28 09:04:16",356555059072259,5588005
"2014-1-28 15:19:04",353275057545189,5588006
"2014-1-28 15:39:22",911123201148762,5588007
"2014-1-28 18:35:21",860486022491617,5588009
"2014-1-27 21:10:41",357642050115714,5598001
"2014-1-28 17:08:44",357376050476574,5608002
"2014-1-29 03:20:50",358302056097981,5608003
"2014-1-29 20:56:55",357138056472639,5608004
"2014-1-29 21:59:04",352762056231649,5608005
"2014-1-29 22:18:07",356555059893639,5628001
"2014-1-30 00:40:05",358913050567736,5648001
"2014-1-30 00:40:05",358914050567734,5658001
"2014-1-30 01:59:48",911259750009599,5678001
"2014-1-30 02:15:08",358302056097981,5688001
"2014-1-30 08:49:38",358870054249812,5698001
"2014-1-30 11:34:48",355810051346982,5698002
"2014-1-30 12:37:32",357146053061743,5698003
"2014-1-30 08:50:25",358870054249812,5708001
"2014-1-30 09:34:59",357084040226444,5708002
"2014-1-30 08:52:19",357642050115714,5718001
"2014-1-30 12:27:58",356335058494303,5718002
"2014-1-30 10:12:07",3541610401263530,5728001
"2014-1-30 10:51:06",911305400473220,5728002
"2014-1-30 10:26:24",355674053887595,5738001
"2014-1-30 12:37:32",357146053061743,5738003
"2014-1-30 10:26:24",355674053887595,5748001
"2014-1-30 12:37:32",357146053061741,5748002
"2014-1-30 10:51:06",911305400473220,5758001
"2014-1-30 11:38:01",358268053135480,5768001
"2014-1-30 12:37:32",357146053061743,5768002
"2014-1-30 13:01:33",911305400473220,5768003
"2014-1-30 11:59:21",910536004574515,5778001
"2014-1-30 15:48:45",357894054677765,5788001
"2014-1-31 14:34:35",356605050188933,5788002
"2014-1-31 15:38:03",911316300107024,5788003
"2014-1-31 15:47:44",354905050586702,5788004
"2014-1-30 15:48:45",357894054677773,5798001
"2014-1-30 15:48:45",357894054677773,5798002
"2014-1-30 21:17:53",860486022491617,5798003
"2014-1-30 17:07:30",13179002129895,5798004
"2014-1-31 14:58:39",353448051011843,5798005
"2014-1-31 15:38:03",911316300107024,5798006
"2014-1-30 16:29:59",354104056913025,5808001
"2014-1-30 21:52:40",354091050012963,5808002
"2014-1-30 22:02:53",357146058822792,5808003
"2014-1-30 16:46:30",356605050702766,5818001
"2014-1-31 09:59:35",35809851078105,5818002
"2014-1-30 17:06:32",354149059367190,5828001
"2014-1-30 13:36:25",13330007804699,5828002
"2014-1-30 21:47:46",358754056626971,5828003
"2014-1-31 10:18:16",353922056529041,5828004
"2014-1-30 03:41:53",911329850099392,5838001
"2014-1-30 20:15:39",353092050364777,5838002
"2014-1-31 15:42:05",357146054167606,5838003
"2014-1-31 10:33:46",911350450103970,5848002
"2014-1-30 21:05:53",357642050115714,5858001
"2014-1-30 16:56:41",358071051179884,5858002
"2014-1-30 16:56:41",13179002129895,5858003
"2014-1-31 10:12:03",357642050115714,5858004
"2014-1-31 17:33:56",356605050188933,5858005
"2014-1-30 20:15:39",353092050364777,5868001
"2014-1-30 20:15:39",353092050364777,5868002
"2014-1-31 11:00:58",356489053657685,5868003
"2014-1-30 20:15:39",353092050364777,5878001
"2014-1-31 15:38:03",911316300362025,5878002
"2014-1-31 17:05:36",356517053962562,5878003
"2014-1-31 11:07:38",358268053135480,5888001
"2014-2-04 14:25:05",359711053366315,5888004
"2014-2-04 14:26:32",357146050444306,5888005
"2014-2-04 05:28:39",990003457240022,5888006
"2014-1-31 13:26:11",358095052436431,5898001
"2014-1-31 17:14:42",356150058225940,5898002
"2014-1-31 14:58:39",353448051011843,5908001
"2014-1-31 17:14:42",356201058225941,5918001
"2014-1-31 17:33:56",356605050188933,5928001
"2014-1-31 22:26:07",356937050901332,5928002
"2014-1-31 18:23:29",355055050141246,5938001
"2014-1-31 21:42:13",356575051219948,5978001
"2014-1-31 21:50:26",356575051219948,5988001
"2014-2-04 20:00:57",354435054249057,5988003
"2014-1-31 22:44:08",356575051219948,5998001
"2014-1-31 23:01:30",356575051219948,5998002
"2014-2-01 11:48:52",356575051219948,5998003
"2014-2-01 19:19:10",356534054887540,5998004
"2014-2-02 17:03:51",359800041111261,5998005
"2014-2-02 17:29:33",352265059371990,5998006
"2014-2-03 19:00:02",990003457240022,5998007
"2014-2-04 11:45:17",911300450046901,5998008
"2014-2-04 12:45:15",911300450046901,5998009
"2014-2-04 12:45:15",355666058268383,5998010
"2014-1-31 22:49:12",356575051219948,6008001
"2014-2-01 17:20:53",35430305334135,6008002
"2014-2-01 16:46:38",12158003173152,6008003
"2014-2-02 14:23:44",356575051219948,6008004
"2014-2-02 16:55:37",862809021159414,6008005
"2014-2-02 19:46:46",356575051219948,6008006
"2014-2-03 11:28:59",356041023525730,6008007
"2014-1-31 22:49:12",356575051219948,6018001
"2014-2-02 17:03:51",359800041111261,6018002
"2014-2-02 20:17:05",358240058236159,6018003
"2014-2-03 00:26:41",356575051219948,6018005
"2014-2-03 08:45:04",357729053852425,6018006
"2014-2-03 18:42:57",355729053852425,6018008
"2014-2-04 12:45:15",355666058268383,6018010
"2014-1-31 23:02:01",356575051219948,6028001
"2014-2-01 00:40:44",911242350077398,6028002
"2014-2-01 00:46:58",13411005897313,6028003
"2014-2-02 01:26:55",357979052156332,6028004
"2014-2-02 15:32:39",911306750457243,6028006
"2014-2-02 19:49:59",356534054887540,6028007
"2014-2-03 09:54:29",353091053254001,6028008
"2014-2-03 19:17:38",358233049835504,6028009
"2014-2-04 08:24:56",355729053852425,6028010
"2014-2-04 12:45:15",911300450046901,6028011
"2014-1-31 23:10:36",356575051219948,6038001
"2014-2-01 09:11:01",911310451419635,6038002
"2014-2-01 16:29:00",356575051219948,6038003
"2014-2-01 19:16:20",356534054887540,6038004
"2014-2-02 14:23:44",356575051219948,6038005
"2014-2-03 11:03:41",356041023525730,6038006
"2014-2-03 12:11:52",356150056271185,6038007
"2014-2-03 16:58:24",3529900056526450,6038008
"2014-2-03 19:23:16",356575051219948,6038009
"2014-2-04 13:43:14",358337054526821,6038011
"2014-2-04 12:45:15",911300450046901,6038012
"2014-1-31 23:31:11",356575051219948,6048001
"2014-2-01 07:36:47",356937050901332,6048003
"2014-2-01 12:03:52",356575051219948,6048004
"2014-2-02 00:54:22",358690056898857,6048005
"2014-2-02 14:24:12",353300045064430,6048006
"2014-2-02 14:35:37",911306750457243,6048007
"2014-2-02 20:19:55",3583020055174380,6048009
"2014-2-03 12:49:45",358240058236159,6048010
"2014-2-03 20:34:18",356575051219948,6048011
"2014-2-04 00:10:19",356575051219948,6048012
"2014-1-31 23:33:44",356575051219948,6058001
"2014-2-01 09:11:01",911310451419635,6058003
"2014-2-01 03:57:46",352425048811403,6058004
"2014-2-02 00:24:14",13787006755414,6058006
"2014-2-03 01:18:48",356575051219948,6058009
"2014-2-03 20:20:02",860244026312978,6058011
"2014-2-03 22:05:32",911306750457243,6058012
"2014-2-03 21:49:03",355465059271417,6058013
"2014-2-04 11:49:29",357642050115714,6058014
"2014-2-01 00:31:00",356575051219948,6068001
"2014-2-01 03:37:24",356575051219948,6078002
"2014-2-01 09:11:01",911310451429733,6078003
"2014-2-02 17:33:25",359800041111261,6078004
"2014-2-02 20:55:47",353743051030292,6078005
"2014-2-03 11:28:59",356041023525730,6078006
"2014-2-03 12:59:58",356150056271185,6078007
"2014-2-01 01:10:46",357531010954033,6088001
"2014-2-01 00:46:58",13551002721709,6088002
"2014-2-02 01:27:40",357979052156332,6088003
"2014-2-02 15:13:17",356575051219948,6088005
"2014-2-02 14:35:37",911306750457243,6088006
"2014-2-02 17:49:15",356534054887540,6088007
"2014-2-03 01:29:20",863102014053060,6088009
"2014-2-03 18:42:57",355729053852425,6088010
"2014-1-31 14:12:18",35262305143041400,6098001
"2014-2-01 02:51:08",356575051219948,6098002
"2014-2-02 10:10:48",356041023525730,6098004
"2014-2-02 17:49:15",356534054887540,6098005
"2014-2-02 18:01:58",358096052480007,6098006
"2014-2-02 20:17:05",356489052884769,6098007
"2014-2-03 14:30:26",862704021121409,6098009
"2014-2-03 18:13:02",356575051219948,6098011
"2014-2-01 02:51:08",356575051219948,6108001
"2014-2-01 12:03:52",356575051219948,6108002
"2014-2-02 14:18:31",356575051219948,6108004
"2014-2-02 15:13:17",356575051219948,6108005
"2014-2-02 17:25:12",355672051945118,6108006
"2014-2-02 18:39:05",356937050901332,6108007
"2014-2-02 23:23:49",911226500052716,6108008
"2014-2-03 07:16:55",352306053337924,6108009
"2014-2-03 08:33:44",358809025028574,6108010
"2014-2-03 12:59:58",356150056271185,6108012
"2014-2-03 18:13:02",356575051219948,6108013
"2014-2-03 18:24:08",356575051219948,6108014
"2014-2-01 09:38:44",356575051219948,6118001
"2014-2-02 14:35:37",911306750457243,6118005
"2014-2-02 16:55:37",862809021159414,6118006
"2014-2-03 18:13:02",356575051219948,6118007
"2014-2-03 06:56:24",911255802783876,6118009
"2014-2-03 21:55:30",355656052320264,6118010
"2014-2-01 12:03:52",356575051219948,6128001
"2014-2-01 15:52:56",352698042460167,6128002
"2014-2-01 17:20:53",35430305334135,6128003
"2014-2-01 19:17:26",356534054887540,6128004
"2014-2-01 16:46:38",12158003173152,6128005
"2014-2-02 16:47:58",911306750457243,6128008
